antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Penggilingan Batubara'}),"frozenset({'Oven Bricket', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Blower Lemari Asam'}),"frozenset({'Penggilingan Batubara', 'Oven Bricket'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Oven Bricket'}),"frozenset({'Penggilingan Batubara', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Oven Kayu'})",frozenset({'Blower Lemari Asam'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Blower Lemari Asam'})",frozenset({'Oven Kayu'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu', 'Blower Lemari Asam'})",frozenset({'Mesin Las Listrik'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Mesin Las Listrik'}),"frozenset({'Oven Kayu', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Oven Kayu'}),"frozenset({'Mesin Las Listrik', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Blower Lemari Asam'}),"frozenset({'Mesin Las Listrik', 'Oven Kayu'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara', 'Oven Kayu'})",frozenset({'Blower Lemari Asam'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara', 'Blower Lemari Asam'})",frozenset({'Oven Kayu'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu', 'Blower Lemari Asam'})",frozenset({'Penggilingan Batubara'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Penggilingan Batubara'}),"frozenset({'Oven Kayu', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Oven Kayu'}),"frozenset({'Penggilingan Batubara', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Blower Lemari Asam'}),"frozenset({'Penggilingan Batubara', 'Oven Kayu'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Penggilingan Batubara'})",frozenset({'Blower Lemari Asam'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Blower Lemari Asam'})",frozenset({'Penggilingan Batubara'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara', 'Blower Lemari Asam'})",frozenset({'Mesin Las Listrik'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Mesin Las Listrik'}),"frozenset({'Penggilingan Batubara', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Penggilingan Batubara'}),"frozenset({'Mesin Las Listrik', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Blower Lemari Asam'}),"frozenset({'Mesin Las Listrik', 'Penggilingan Batubara'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Oven Bricket', 'Oven Kayu'})",frozenset({'Blower Lemari Asam'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Oven Bricket', 'Blower Lemari Asam'})",frozenset({'Oven Kayu'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Oven Kayu', 'Blower Lemari Asam'})",frozenset({'Oven Bricket'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Bricket', 'Oven Kayu', 'Blower Lemari Asam'})",frozenset({'Mesin Las Listrik'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Oven Bricket'})","frozenset({'Oven Kayu', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Oven Kayu'})","frozenset({'Oven Bricket', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Blower Lemari Asam'})","frozenset({'Oven Bricket', 'Oven Kayu'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Bricket', 'Oven Kayu'})","frozenset({'Mesin Las Listrik', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Bricket', 'Blower Lemari Asam'})","frozenset({'Mesin Las Listrik', 'Oven Kayu'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu', 'Blower Lemari Asam'})","frozenset({'Mesin Las Listrik', 'Oven Bricket'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Mesin Las Listrik'}),"frozenset({'Oven Bricket', 'Oven Kayu', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Oven Bricket'}),"frozenset({'Mesin Las Listrik', 'Oven Kayu', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Oven Kayu'}),"frozenset({'Mesin Las Listrik', 'Oven Bricket', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Blower Lemari Asam'}),"frozenset({'Mesin Las Listrik', 'Oven Bricket', 'Oven Kayu'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara', 'Oven Kayu', 'Blower Lemari Asam'})",frozenset({'Oven Bricket'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara', 'Oven Kayu', 'Oven Bricket'})",frozenset({'Blower Lemari Asam'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara', 'Blower Lemari Asam', 'Oven Bricket'})",frozenset({'Oven Kayu'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Bricket', 'Oven Kayu', 'Blower Lemari Asam'})",frozenset({'Penggilingan Batubara'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara', 'Oven Kayu'})","frozenset({'Oven Bricket', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara', 'Blower Lemari Asam'})","frozenset({'Oven Bricket', 'Oven Kayu'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara', 'Oven Bricket'})","frozenset({'Oven Kayu', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu', 'Blower Lemari Asam'})","frozenset({'Penggilingan Batubara', 'Oven Bricket'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Bricket', 'Oven Kayu'})","frozenset({'Penggilingan Batubara', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Bricket', 'Blower Lemari Asam'})","frozenset({'Penggilingan Batubara', 'Oven Kayu'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Penggilingan Batubara'}),"frozenset({'Oven Bricket', 'Oven Kayu', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Oven Kayu'}),"frozenset({'Penggilingan Batubara', 'Blower Lemari Asam', 'Oven Bricket'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Blower Lemari Asam'}),"frozenset({'Penggilingan Batubara', 'Oven Kayu', 'Oven Bricket'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Oven Bricket'}),"frozenset({'Penggilingan Batubara', 'Oven Kayu', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Penggilingan Batubara', 'Blower Lemari Asam'})",frozenset({'Oven Bricket'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Penggilingan Batubara', 'Oven Bricket'})",frozenset({'Blower Lemari Asam'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Oven Bricket', 'Blower Lemari Asam'})",frozenset({'Penggilingan Batubara'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara', 'Blower Lemari Asam', 'Oven Bricket'})",frozenset({'Mesin Las Listrik'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Penggilingan Batubara'})","frozenset({'Oven Bricket', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Blower Lemari Asam'})","frozenset({'Penggilingan Batubara', 'Oven Bricket'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Oven Bricket'})","frozenset({'Penggilingan Batubara', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara', 'Blower Lemari Asam'})","frozenset({'Mesin Las Listrik', 'Oven Bricket'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara', 'Oven Bricket'})","frozenset({'Mesin Las Listrik', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Bricket', 'Blower Lemari Asam'})","frozenset({'Mesin Las Listrik', 'Penggilingan Batubara'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Mesin Las Listrik'}),"frozenset({'Penggilingan Batubara', 'Blower Lemari Asam', 'Oven Bricket'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Penggilingan Batubara'}),"frozenset({'Mesin Las Listrik', 'Oven Bricket', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Blower Lemari Asam'}),"frozenset({'Mesin Las Listrik', 'Penggilingan Batubara', 'Oven Bricket'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Oven Bricket'}),"frozenset({'Mesin Las Listrik', 'Penggilingan Batubara', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Penggilingan Batubara', 'Oven Kayu'})",frozenset({'Blower Lemari Asam'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Penggilingan Batubara', 'Blower Lemari Asam'})",frozenset({'Oven Kayu'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Oven Kayu', 'Blower Lemari Asam'})",frozenset({'Penggilingan Batubara'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara', 'Oven Kayu', 'Blower Lemari Asam'})",frozenset({'Mesin Las Listrik'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Penggilingan Batubara'})","frozenset({'Oven Kayu', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Oven Kayu'})","frozenset({'Penggilingan Batubara', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Blower Lemari Asam'})","frozenset({'Penggilingan Batubara', 'Oven Kayu'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara', 'Oven Kayu'})","frozenset({'Mesin Las Listrik', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara', 'Blower Lemari Asam'})","frozenset({'Mesin Las Listrik', 'Oven Kayu'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu', 'Blower Lemari Asam'})","frozenset({'Mesin Las Listrik', 'Penggilingan Batubara'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Mesin Las Listrik'}),"frozenset({'Penggilingan Batubara', 'Oven Kayu', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Penggilingan Batubara'}),"frozenset({'Mesin Las Listrik', 'Oven Kayu', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Oven Kayu'}),"frozenset({'Mesin Las Listrik', 'Penggilingan Batubara', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'Blower Lemari Asam'}),"frozenset({'Mesin Las Listrik', 'Penggilingan Batubara', 'Oven Kayu'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara', 'Oven Bricket', 'Mesin Las Listrik', 'Blower Lemari Asam'})",frozenset({'Oven Kayu'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara', 'Oven Bricket', 'Oven Kayu', 'Blower Lemari Asam'})",frozenset({'Mesin Las Listrik'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara', 'Oven Bricket', 'Mesin Las Listrik', 'Oven Kayu'})",frozenset({'Blower Lemari Asam'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Oven Bricket', 'Oven Kayu', 'Blower Lemari Asam'})",frozenset({'Penggilingan Batubara'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Penggilingan Batubara', 'Oven Kayu', 'Blower Lemari Asam'})",frozenset({'Oven Bricket'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara', 'Oven Bricket', 'Blower Lemari Asam'})","frozenset({'Mesin Las Listrik', 'Oven Kayu'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara', 'Oven Bricket', 'Mesin Las Listrik'})","frozenset({'Oven Kayu', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara', 'Oven Bricket', 'Oven Kayu'})","frozenset({'Mesin Las Listrik', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Oven Bricket', 'Blower Lemari Asam'})","frozenset({'Penggilingan Batubara', 'Oven Kayu'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Bricket', 'Oven Kayu', 'Blower Lemari Asam'})","frozenset({'Mesin Las Listrik', 'Penggilingan Batubara'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik', 'Oven Bricket', 'Oven Kayu'})","frozenset({'Penggilingan Batubara', 'Blower Lemari Asam'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
